,x,z,y_rot,ind
0,0.0,0.0,0.0,"[0.1880103798637318, 0.5907366242055765, -0.2782740422033425, -0.6126434400050493, -0.39408137193664383, 0.6859615915287547, 0.1603216368061664, 0.020928182212768265, -0.5807530995666204, 0.9228015358706314, -0.2973221463342186, -0.9753977273472463, 0.14257525046109332, 0.5374234025674256, 0.900462401671452, 0.0603594371044911, 0.7127495586720152, 0.05175096640053556, 0.2546807000576603, 0.4638014251932314, 0.5389015424145567, -0.8188979727621246, 0.12767539989095078, -0.0375041350472316, 0.21535856060502478, 0.6132661424661978]"
1,-0.015753055,-0.0028166051,0.2188552,"[0.1880103798637318, 0.5907366242055765, -0.2782740422033425, -0.6126434400050493, -0.39408137193664383, 0.6859615915287547, 0.1603216368061664, 0.020928182212768265, -0.5807530995666204, 0.9228015358706314, -0.2973221463342186, -0.9753977273472463, 0.14257525046109332, 0.5374234025674256, 0.900462401671452, 0.0603594371044911, 0.7127495586720152, 0.05175096640053556, 0.2546807000576603, 0.4638014251932314, 0.5389015424145567, -0.8188979727621246, 0.12767539989095078, -0.0375041350472316, 0.21535856060502478, 0.6132661424661978]"
2,-0.034788378,-0.006274827,0.38619104,"[0.1880103798637318, 0.5907366242055765, -0.2782740422033425, -0.6126434400050493, -0.39408137193664383, 0.6859615915287547, 0.1603216368061664, 0.020928182212768265, -0.5807530995666204, 0.9228015358706314, -0.2973221463342186, -0.9753977273472463, 0.14257525046109332, 0.5374234025674256, 0.900462401671452, 0.0603594371044911, 0.7127495586720152, 0.05175096640053556, 0.2546807000576603, 0.4638014251932314, 0.5389015424145567, -0.8188979727621246, 0.12767539989095078, -0.0375041350472316, 0.21535856060502478, 0.6132661424661978]"
3,-0.053897344,-0.008337628,0.39671198,"[0.1880103798637318, 0.5907366242055765, -0.2782740422033425, -0.6126434400050493, -0.39408137193664383, 0.6859615915287547, 0.1603216368061664, 0.020928182212768265, -0.5807530995666204, 0.9228015358706314, -0.2973221463342186, -0.9753977273472463, 0.14257525046109332, 0.5374234025674256, 0.900462401671452, 0.0603594371044911, 0.7127495586720152, 0.05175096640053556, 0.2546807000576603, 0.4638014251932314, 0.5389015424145567, -0.8188979727621246, 0.12767539989095078, -0.0375041350472316, 0.21535856060502478, 0.6132661424661978]"
4,-0.07191144,-0.008289005,0.23889288,"[0.1880103798637318, 0.5907366242055765, -0.2782740422033425, -0.6126434400050493, -0.39408137193664383, 0.6859615915287547, 0.1603216368061664, 0.020928182212768265, -0.5807530995666204, 0.9228015358706314, -0.2973221463342186, -0.9753977273472463, 0.14257525046109332, 0.5374234025674256, 0.900462401671452, 0.0603594371044911, 0.7127495586720152, 0.05175096640053556, 0.2546807000576603, 0.4638014251932314, 0.5389015424145567, -0.8188979727621246, 0.12767539989095078, -0.0375041350472316, 0.21535856060502478, 0.6132661424661978]"
5,-0.08855676,-0.0061454787,-0.04168573,"[0.1880103798637318, 0.5907366242055765, -0.2782740422033425, -0.6126434400050493, -0.39408137193664383, 0.6859615915287547, 0.1603216368061664, 0.020928182212768265, -0.5807530995666204, 0.9228015358706314, -0.2973221463342186, -0.9753977273472463, 0.14257525046109332, 0.5374234025674256, 0.900462401671452, 0.0603594371044911, 0.7127495586720152, 0.05175096640053556, 0.2546807000576603, 0.4638014251932314, 0.5389015424145567, -0.8188979727621246, 0.12767539989095078, -0.0375041350472316, 0.21535856060502478, 0.6132661424661978]"
6,-0.1036728,-0.002522597,-0.36566034,"[0.1880103798637318, 0.5907366242055765, -0.2782740422033425, -0.6126434400050493, -0.39408137193664383, 0.6859615915287547, 0.1603216368061664, 0.020928182212768265, -0.5807530995666204, 0.9228015358706314, -0.2973221463342186, -0.9753977273472463, 0.14257525046109332, 0.5374234025674256, 0.900462401671452, 0.0603594371044911, 0.7127495586720152, 0.05175096640053556, 0.2546807000576603, 0.4638014251932314, 0.5389015424145567, -0.8188979727621246, 0.12767539989095078, -0.0375041350472316, 0.21535856060502478, 0.6132661424661978]"
7,-0.11712591,0.0020952327,-0.6670214,"[0.1880103798637318, 0.5907366242055765, -0.2782740422033425, -0.6126434400050493, -0.39408137193664383, 0.6859615915287547, 0.1603216368061664, 0.020928182212768265, -0.5807530995666204, 0.9228015358706314, -0.2973221463342186, -0.9753977273472463, 0.14257525046109332, 0.5374234025674256, 0.900462401671452, 0.0603594371044911, 0.7127495586720152, 0.05175096640053556, 0.2546807000576603, 0.4638014251932314, 0.5389015424145567, -0.8188979727621246, 0.12767539989095078, -0.0375041350472316, 0.21535856060502478, 0.6132661424661978]"
8,-0.1289854,0.0076223225,-0.888518,"[0.1880103798637318, 0.5907366242055765, -0.2782740422033425, -0.6126434400050493, -0.39408137193664383, 0.6859615915287547, 0.1603216368061664, 0.020928182212768265, -0.5807530995666204, 0.9228015358706314, -0.2973221463342186, -0.9753977273472463, 0.14257525046109332, 0.5374234025674256, 0.900462401671452, 0.0603594371044911, 0.7127495586720152, 0.05175096640053556, 0.2546807000576603, 0.4638014251932314, 0.5389015424145567, -0.8188979727621246, 0.12767539989095078, -0.0375041350472316, 0.21535856060502478, 0.6132661424661978]"
9,-0.13938998,0.01433766,-0.9860827,"[0.1880103798637318, 0.5907366242055765, -0.2782740422033425, -0.6126434400050493, -0.39408137193664383, 0.6859615915287547, 0.1603216368061664, 0.020928182212768265, -0.5807530995666204, 0.9228015358706314, -0.2973221463342186, -0.9753977273472463, 0.14257525046109332, 0.5374234025674256, 0.900462401671452, 0.0603594371044911, 0.7127495586720152, 0.05175096640053556, 0.2546807000576603, 0.4638014251932314, 0.5389015424145567, -0.8188979727621246, 0.12767539989095078, -0.0375041350472316, 0.21535856060502478, 0.6132661424661978]"
